group_task,group_id,group_size,Omega_hat,task_id,revised_woc,initial_woc,influence,dataset,theta,revised_mse,initial_mse,revised_abs_error,initial_abs_error,revised_mse_zscore,initial_mse_zscore,revised_abs_error_zscore,initial_abs_error_zscore,improved
1_gurcay2015_gurcay2015_task_4_7825200.0,1_gurcay2015,10,0.4466999999999671,gurcay2015_task_4_7825200.0,11400002.3,20163600.0,1,gurcay2015,5000000.0,40960029440005.3,229934764960000.0,6400002.300000001,15163600.0,-0.21920082959120968,-0.22398482165759542,-0.22546671666510015,-0.21805360011528355,True
1_gurcay2015_gurcay2015_task_5_24901.4611,1_gurcay2015,10,0.7480999999999339,gurcay2015_task_5_24901.4611,16350.0,609040.0,1,gurcay2015,2048.0,204547204.0,368439288064.0,14302.0,606992.0,-0.21821789030852284,-0.22360679774997902,-0.2182239001448848,-0.22360679786932575,True
1_gurcay2015_gurcay2015_task_6_47184.0,1_gurcay2015,10,0.4378999999999681,gurcay2015_task_6_47184.0,18700.0,15171.111111111111,1,gurcay2015,28000.0,86490000.0,164580390.12345678,9300.0,12828.888888888889,-0.2182262972555253,-0.21822145292884515,-0.21960218858053662,-0.21949234722841307,True
1_gurcay2015_gurcay2015_task_7_43.0,1_gurcay2015,10,0.4551999999999662,gurcay2015_task_7_43.0,60.9,66.6,1,gurcay2015,50.0,118.80999999999997,275.55999999999983,10.899999999999999,16.599999999999994,-0.23406652223421495,-0.21880079338166503,-0.18251834007458526,-0.23185509134952745,True
1_gurcay2015_gurcay2015_task_8_236.0,1_gurcay2015,10,0.4423999999999676,gurcay2015_task_8_236.0,317.9,274.0,1,gurcay2015,200.0,13900.409999999994,5476.0,117.89999999999998,74.0,0.16897663172261504,-0.058438325483253305,0.4523277692499818,0.2183651030056185,False
1_gurcay2015_gurcay2015_task_9_16.4,1_gurcay2015,10,0.46609999999996504,gurcay2015_task_9_16.4,31.2,34.6,1,gurcay2015,20.0,125.43999999999998,213.16000000000005,11.2,14.600000000000001,-0.08279682908110984,0.6076918754933522,0.19744613187592433,0.8466631000948326,True
1_gurcay2015_gurcay2015_task_10_7.08,1_gurcay2015,10,0.4347999999999684,gurcay2015_task_10_7.08,9.7,,1,gurcay2015,20.0,106.09000000000002,,10.3,,0.12072071795705429,,0.22649834824053852,,False
1_gurcay2015_gurcay2015_task_11_2.7,1_gurcay2015,10,0.3460999999999782,gurcay2015_task_11_2.7,2.09,3.9579999999999997,1,gurcay2015,5.0,8.468100000000002,1.0857640000000006,2.91,1.0420000000000003,0.21900084732176014,-0.27373324703759416,0.3824296199404746,-0.3759479416123619,False
1_gurcay2015_gurcay2015_task_12_49.5,1_gurcay2015,10,0.4141999999999707,gurcay2015_task_12_49.5,21.7,23.45,1,gurcay2015,35.0,176.89000000000001,133.4025,13.3,11.55,-0.5615285552296433,-0.794223307548372,-0.38251346130785463,-0.7267413356870427,False
1_gurcay2015_gurcay2015_task_13_24.9,1_gurcay2015,10,0.5626999999999543,gurcay2015_task_13_24.9,38.7,34.2,1,gurcay2015,9.0,882.0900000000001,635.0400000000002,29.700000000000003,25.200000000000003,0.4828769118166405,0.3250694205707259,0.641628099216917,0.4819755783521811,False
1_gurcay2015_gurcay2015_task_14_25.0,1_gurcay2015,10,0.3624999999999764,gurcay2015_task_14_25.0,17.7,23.1,1,gurcay2015,30.0,151.29000000000002,47.60999999999998,12.3,6.899999999999999,0.47279332766975257,0.11041766971872631,0.6666735154570805,0.4466711616333823,False
1_gurcay2015_gurcay2015_task_15_41.0,1_gurcay2015,10,0.320899999999981,gurcay2015_task_15_41.0,53.4,53.8,1,gurcay2015,41.0,153.75999999999996,163.83999999999992,12.399999999999999,12.799999999999997,0.2715313810359285,3.126401431428024,0.7157487505217115,2.343706534203658,True
1_gurcay2015_gurcay2015_task_16_63.0,1_gurcay2015,10,0.429799999999969,gurcay2015_task_16_63.0,42.92,53.4,1,gurcay2015,60.0,291.72639999999996,43.56000000000002,17.08,6.600000000000001,-0.31881634333939324,-1.0999292679114225,-0.15149691418682423,-1.5332845504452601,False
2_gurcay2015_gurcay2015_task_1_3718691.0,2_gurcay2015,10,0.5951999999999508,gurcay2015_task_1_3718691.0,2369050.0,1767780.0,1,gurcay2015,1000000.0,1874297902500.0,589486128400.0,1369050.0,767780.0,-0.3222889173051335,-0.32094268188648123,-0.39397733163844917,-0.42845218646599953,False
2_gurcay2015_gurcay2015_task_2_39.52,2_gurcay2015,10,0.6349999999999464,gurcay2015_task_2_39.52,25.048000000000002,22.692,1,gurcay2015,15.0,100.96230400000003,59.166864000000004,10.048000000000002,7.692,-0.22080257613094895,-0.35356240041592707,-0.2745453768693003,-0.43893866763077566,False
2_gurcay2015_gurcay2015_task_3_2723.0,2_gurcay2015,10,0.6256999999999474,gurcay2015_task_3_2723.0,15375.0,339285.35,1,gurcay2015,1050.0,205205625.0,114403151989.62248,14325.0,338235.35,-0.11692894720934731,0.9092391627790596,0.3701906201091093,1.7948352535433807,True
2_gurcay2015_gurcay2015_task_4_7825200.0,2_gurcay2015,10,0.4466999999999671,gurcay2015_task_4_7825200.0,5880000.0,3803000.0,1,gurcay2015,5000000.0,774400000000.0,1432809000000.0,880000.0,1197000.0,-0.2193180349075928,-0.2241484911631909,-0.24574055388013236,-0.24314692084644368,True
2_gurcay2015_gurcay2015_task_5_24901.4611,2_gurcay2015,10,0.7480999999999339,gurcay2015_task_5_24901.4611,197100.0,103000.0,1,gurcay2015,2048.0,38045282704.0,10191306304.0,195052.0,100952.0,-0.21821789030852135,-0.22360679774997902,-0.2182238226428261,-0.22360679786932575,False
2_gurcay2015_gurcay2015_task_6_47184.0,2_gurcay2015,10,0.4378999999999681,gurcay2015_task_6_47184.0,19755.1,37900.0,1,gurcay2015,28000.0,67978376.01000002,98010000.0,8244.900000000001,9900.0,-0.21822629725552642,-0.21822145292884862,-0.2196022061579054,-0.21949239244863572,True
2_gurcay2015_gurcay2015_task_7_43.0,2_gurcay2015,10,0.4551999999999662,gurcay2015_task_7_43.0,45.4,42.3,1,gurcay2015,50.0,21.160000000000014,59.29000000000004,4.600000000000001,7.700000000000003,-0.3297118621416111,-0.21889038536096117,-0.6429620887085054,-0.24420385936693878,True
2_gurcay2015_gurcay2015_task_8_236.0,2_gurcay2015,10,0.4423999999999676,gurcay2015_task_8_236.0,356.9,288.5,1,gurcay2015,200.0,24617.609999999993,7832.25,156.89999999999998,88.5,1.0323215498611817,0.25057177226087757,1.0641265759949905,0.5576184136158471,False
2_gurcay2015_gurcay2015_task_9_16.4,2_gurcay2015,10,0.46609999999996504,gurcay2015_task_9_16.4,39.2,31.2,1,gurcay2015,20.0,368.6400000000001,125.43999999999998,19.200000000000003,11.2,0.870866715351247,-0.0015641486780755848,1.2849196574201993,0.26378047565570617,False
2_gurcay2015_gurcay2015_task_10_7.08,2_gurcay2015,10,0.4347999999999684,gurcay2015_task_10_7.08,15.5,15.2,1,gurcay2015,20.0,20.25,23.040000000000006,4.5,4.800000000000001,-1.7970310911329064,-1.6295392783657496,-2.1291446805149823,-1.9883365109288123,True
2_gurcay2015_gurcay2015_task_11_2.7,2_gurcay2015,10,0.3460999999999782,gurcay2015_task_11_2.7,0.7930010000000001,5.473999999999999,1,gurcay2015,5.0,17.698840586000998,0.22467599999999935,4.206999,0.4739999999999993,2.0368780163617353,-0.28393418266429443,1.5293968134225542,-0.5095279778282583,False
2_gurcay2015_gurcay2015_task_12_49.5,2_gurcay2015,10,0.4141999999999707,gurcay2015_task_12_49.5,23.5,19.0,1,gurcay2015,35.0,132.25,256.0,11.5,16.0,-0.8564575665660049,0.1903785597461598,-0.7215414852786418,0.3136378083009887,True
2_gurcay2015_gurcay2015_task_13_24.9,2_gurcay2015,10,0.5626999999999543,gurcay2015_task_13_24.9,39.6,46.111111111111114,1,gurcay2015,9.0,936.3600000000001,1377.2345679012349,30.6,37.111111111111114,0.5911893497943675,2.399297766687318,0.7339206012488604,2.054498773886733,True
2_gurcay2015_gurcay2015_task_14_25.0,2_gurcay2015,10,0.3624999999999764,gurcay2015_task_14_25.0,24.7,31.0,1,gurcay2015,30.0,28.090000000000007,1.0,5.300000000000001,1.0,-0.7512900985133066,-0.7147009866779832,-0.6689225523137826,-1.0297166321359115,False
2_gurcay2015_gurcay2015_task_15_41.0,2_gurcay2015,10,0.320899999999981,gurcay2015_task_15_41.0,50.0,45.6,1,gurcay2015,41.0,81.0,21.160000000000014,9.0,4.600000000000001,-0.09625815771608472,-0.29587990694857125,0.17322401375361843,-0.03153101964973935,False
2_gurcay2015_gurcay2015_task_16_63.0,2_gurcay2015,10,0.429799999999969,gurcay2015_task_16_63.0,48.9,44.2,1,gurcay2015,60.0,123.21000000000004,249.6399999999999,11.100000000000001,15.799999999999997,-0.9173352454118998,-0.08959650509277245,-0.9706136481346878,0.072282890182596,True
3_gurcay2015_gurcay2015_task_1_3718691.0,3_gurcay2015,8,0.5951999999999508,gurcay2015_task_1_3718691.0,2752515.0,1194500.0,1,gurcay2015,1000000.0,3071308825225.0,37830250000.0,1752515.0,194500.0,-0.3222649776776642,-0.320946239658148,-0.3907853724470233,-0.4311949531937672,False
3_gurcay2015_gurcay2015_task_2_39.52,3_gurcay2015,8,0.6349999999999464,gurcay2015_task_2_39.52,29.875,24.25,1,gurcay2015,15.0,221.265625,85.5625,14.875,9.25,-0.2202748481575564,-0.3534704524615736,-0.25246767840744133,-0.43365902112382254,False
3_gurcay2015_gurcay2015_task_3_2723.0,3_gurcay2015,8,0.6256999999999474,gurcay2015_task_3_2723.0,3750.0,4053.5,1,gurcay2015,1050.0,7290000.0,9021012.25,2700.0,3003.5,-0.22307111405352484,-0.27827042243498723,-0.21608504686674018,-0.31302763408982553,True
3_gurcay2015_gurcay2015_task_4_7825200.0,3_gurcay2015,8,0.4466999999999671,gurcay2015_task_4_7825200.0,6062500.0,6750000.0,1,gurcay2015,5000000.0,1128906250000.0,3062500000000.0,1062500.0,1750000.0,-0.2193170009554619,-0.22414732386149705,-0.2450702687804788,-0.24215336433560128,True
3_gurcay2015_gurcay2015_task_5_24901.4611,3_gurcay2015,8,0.7480999999999339,gurcay2015_task_5_24901.4611,26000.0,12522437.5,1,gurcay2015,2048.0,573698304.0,156760153231710.25,23952.0,12520389.5,-0.2182178903085228,-0.22360679774997902,-0.21822389600715386,-0.22360679786932572,True
3_gurcay2015_gurcay2015_task_6_47184.0,3_gurcay2015,8,0.4378999999999681,gurcay2015_task_6_47184.0,30000.0,31125.0,1,gurcay2015,28000.0,4000000.0,9765625.0,2000.0,3125.0,-0.2182262972555303,-0.2182214529288532,-0.21960231019440465,-0.2194924970504216,True
3_gurcay2015_gurcay2015_task_7_43.0,3_gurcay2015,8,0.4551999999999662,gurcay2015_task_7_43.0,62.714285714285715,56.625,1,gurcay2015,50.0,161.65306122448982,43.890625,12.714285714285715,6.625,-0.192102987636266,-0.2188967647038482,-0.049918893189079695,-0.24569542404319916,False
3_gurcay2015_gurcay2015_task_8_236.0,3_gurcay2015,8,0.4423999999999676,gurcay2015_task_8_236.0,253.125,287.5,1,gurcay2015,200.0,2822.265625,7656.25,53.125,87.5,-0.7234448634964341,0.22749027530471122,-0.5638073001579137,0.5342216335737623,True
3_gurcay2015_gurcay2015_task_9_16.4,3_gurcay2015,8,0.46609999999996504,gurcay2015_task_9_16.4,38.375,39.0,1,gurcay2015,20.0,337.640625,361.0,18.375,19.0,0.749308434768649,1.6345091419491637,1.1727739500984455,1.600981790545466,True
3_gurcay2015_gurcay2015_task_10_7.08,3_gurcay2015,8,0.4347999999999684,gurcay2015_task_10_7.08,7.625,7.875,1,gurcay2015,20.0,153.140625,147.015625,12.375,12.125,1.171878933387661,1.7959657307762156,1.0692499490453151,1.6186001409028876,False
3_gurcay2015_gurcay2015_task_11_2.7,3_gurcay2015,8,0.3460999999999782,gurcay2015_task_11_2.7,0.9625,4.87625,1,gurcay2015,5.0,16.301406249999996,0.015314062500000062,4.0375,0.12375000000000025,1.761671065090525,-0.2864144026268519,1.379504799374726,-0.5918984138927257,False
3_gurcay2015_gurcay2015_task_12_49.5,3_gurcay2015,8,0.4141999999999707,gurcay2015_task_12_49.5,21.5,24.375,1,gurcay2015,35.0,182.25,112.890625,13.5,10.625,-0.5261159320046681,-0.9589577468861401,-0.3448436808666562,-0.9429999217969145,False
3_gurcay2015_gurcay2015_task_13_24.9,3_gurcay2015,8,0.5626999999999543,gurcay2015_task_13_24.9,55.875,33.875,1,gurcay2015,9.0,2197.265625,618.765625,46.875,24.875,3.107713438675513,0.27958704788806343,2.4028766796598395,0.4390685788471568,False
3_gurcay2015_gurcay2015_task_14_25.0,3_gurcay2015,8,0.3624999999999764,gurcay2015_task_14_25.0,15.25,24.25,1,gurcay2015,30.0,217.5625,33.0625,14.75,5.75,1.1312597957031678,-0.14711105059732432,1.1341321391768826,0.15890065945801174,False
3_gurcay2015_gurcay2015_task_15_41.0,3_gurcay2015,8,0.320899999999981,gurcay2015_task_15_41.0,53.75,,1,gurcay2015,41.0,162.5625,,12.75,,0.31602653517095614,,0.7715968851890154,,False
3_gurcay2015_gurcay2015_task_16_63.0,3_gurcay2015,8,0.429799999999969,gurcay2015_task_16_63.0,32.125,40.875,1,gurcay2015,60.0,777.015625,365.765625,27.875,19.125,1.4047831053470123,0.479723776061598,1.3271594642357833,0.6525559054095121,False
4_gurcay2015_gurcay2015_task_1_3718691.0,4_gurcay2015,8,0.5951999999999508,gurcay2015_task_1_3718691.0,791875.0,13494687.5,1,gurcay2015,1000000.0,43316015625.0,156117215722656.25,208125.0,12494687.5,-0.32232553603888325,-0.3199396432687302,-0.40364086083747935,-0.3723466678527395,True
4_gurcay2015_gurcay2015_task_2_39.52,4_gurcay2015,8,0.6349999999999464,gurcay2015_task_2_39.52,68.75,71.5,1,gurcay2015,15.0,2889.0625,3192.25,53.75,56.5,-0.2085721700721633,-0.34264845292951435,-0.07466147834430333,-0.2735413719238638,True
4_gurcay2015_gurcay2015_task_3_2723.0,4_gurcay2015,8,0.6256999999999474,gurcay2015_task_3_2723.0,2187.5,2985.0,1,gurcay2015,1050.0,1293906.25,3744225.0,1137.5,1935.0,-0.2262868196514322,-0.27832520003052447,-0.2948855397398382,-0.3197461230861309,True
4_gurcay2015_gurcay2015_task_4_7825200.0,4_gurcay2015,8,0.4466999999999671,gurcay2015_task_4_7825200.0,1258625001.25,7012500.0,1,gurcay2015,5000000.0,1.5715756437590625e+18,4050156250000.0,1253625001.25,2012500.0,4.364333692086175,-0.22414661643118444,4.355335106412226,-0.2416817394095685,False
4_gurcay2015_gurcay2015_task_5_24901.4611,4_gurcay2015,8,0.7480999999999339,gurcay2015_task_5_24901.4611,117483681.375,156812.875,1,gurcay2015,2048.0,1.3801934180457914e+16,23952166533.765625,117481633.375,154764.875,-0.2182178897547916,-0.22360679774997902,-0.21817353245464643,-0.22360679786932575,False
4_gurcay2015_gurcay2015_task_6_47184.0,4_gurcay2015,8,0.4378999999999681,gurcay2015_task_6_47184.0,27375.0,43250.0,1,gurcay2015,28000.0,390625.0,232562500.0,625.0,15250.0,-0.21822629725553053,-0.2182214529288416,-0.21960233310112637,-0.2194923098479635,True
4_gurcay2015_gurcay2015_task_7_43.0,4_gurcay2015,8,0.4551999999999662,gurcay2015_task_7_43.0,54.5,53.5,1,gurcay2015,50.0,20.25,12.25,4.5,3.5,-0.3306031807213933,-0.21890987214463942,-0.6502707196392026,-0.25003136786953745,False
4_gurcay2015_gurcay2015_task_8_236.0,4_gurcay2015,8,0.4423999999999676,gurcay2015_task_8_236.0,253.125,240.625,1,gurcay2015,200.0,2822.265625,1650.390625,53.125,40.625,-0.7234448634964341,-0.5601473660772538,-0.5638073001579137,-0.5625024308989591,False
4_gurcay2015_gurcay2015_task_9_16.4,4_gurcay2015,8,0.46609999999996504,gurcay2015_task_9_16.4,23.375,33.125,1,gurcay2015,20.0,11.390625,172.265625,3.375,13.125,-0.5300202304083917,0.3236615024487165,-0.866238910297069,0.5937949027278585,True
4_gurcay2015_gurcay2015_task_10_7.08,4_gurcay2015,8,0.4347999999999684,gurcay2015_task_10_7.08,11.125,10.142857142857142,1,gurcay2015,20.0,78.765625,97.16326530612245,8.875,9.857142857142858,-0.48973326140574297,0.41852151261700443,-0.352258775203706,0.5018742638121372,True
4_gurcay2015_gurcay2015_task_11_2.7,4_gurcay2015,8,0.3460999999999782,gurcay2015_task_11_2.7,5.2875,5.19375,1,gurcay2015,5.0,0.08265624999999979,0.03753906249999986,0.28749999999999964,0.19374999999999964,-1.43240584138012,-0.28615111270258936,-1.9367097663711228,-0.5754360854858372,False
4_gurcay2015_gurcay2015_task_12_49.5,4_gurcay2015,8,0.4141999999999707,gurcay2015_task_12_49.5,27.5,28.25,1,gurcay2015,35.0,56.25,45.5625,7.5,6.75,-1.3585768510992369,-1.4996816409006155,-1.4749370941026132,-1.8489480527977284,False
4_gurcay2015_gurcay2015_task_13_24.9,4_gurcay2015,8,0.5626999999999543,gurcay2015_task_13_24.9,36.0,38.5,1,gurcay2015,9.0,729.0,870.25,27.0,29.5,0.1773388405063353,0.9824162543931559,0.3647505931210861,1.049668187187882,True
4_gurcay2015_gurcay2015_task_14_25.0,4_gurcay2015,8,0.3624999999999764,gurcay2015_task_14_25.0,18.125,22.875,1,gurcay2015,30.0,141.015625,50.765625,11.875,7.125,0.37070978747584354,0.16628046869087576,0.5855837541995638,0.5029740859720422,False
4_gurcay2015_gurcay2015_task_15_41.0,4_gurcay2015,8,0.320899999999981,gurcay2015_task_15_41.0,46.75,40.9375,1,gurcay2015,41.0,33.0625,0.00390625,5.75,0.0625,-0.3385741419646367,-0.803323871299362,-0.345365808157059,-1.3458774099680075,False
4_gurcay2015_gurcay2015_task_16_63.0,4_gurcay2015,8,0.429799999999969,gurcay2015_task_16_63.0,48.75,45.25,1,gurcay2015,60.0,126.5625,217.5625,11.25,14.75,-0.9054281869938583,-0.2468604278378965,-0.9500672417647583,-0.11096121988906107,True
5_gurcay2015_gurcay2015_task_1_3718691.0,5_gurcay2015,10,0.5951999999999508,gurcay2015_task_1_3718691.0,1870000.0,50238600.0,1,gurcay2015,1000000.0,756900000000.0,2424439729960000.0,870000.0,49238600.0,-0.3223112647115046,-0.3053106437634345,-0.3981314193243686,-0.1965512787706011,True
5_gurcay2015_gurcay2015_task_2_39.52,5_gurcay2015,10,0.6349999999999464,gurcay2015_task_2_39.52,37.2,32.010000000000005,1,gurcay2015,15.0,492.84000000000015,289.3401000000002,22.200000000000003,17.010000000000005,-0.2190835477565966,-0.3527606027931264,-0.21896464521226483,-0.40736245058854886,False
5_gurcay2015_gurcay2015_task_3_2723.0,5_gurcay2015,10,0.6256999999999474,gurcay2015_task_3_2723.0,5735.0,6239.0,1,gurcay2015,1050.0,21949225.0,26925721.0,4685.0,5189.0,-0.21520937041526314,-0.2780845561402794,-0.11597690072075643,-0.2992856989457682,True
5_gurcay2015_gurcay2015_task_4_7825200.0,5_gurcay2015,10,0.4466999999999671,gurcay2015_task_4_7825200.0,3200000.0,6530000.0,1,gurcay2015,5000000.0,3240000000000.0,2340900000000.0,1800000.0,1530000.0,-0.21931084374418186,-0.22414784072322255,-0.2423615824188651,-0.24254863094027637,False
5_gurcay2015_gurcay2015_task_5_24901.4611,5_gurcay2015,10,0.7480999999999339,gurcay2015_task_5_24901.4611,187700.0,500000001666350.0,1,gurcay2015,2048.0,34466665104.0,2.50000001664302e+29,185652.0,500000001664302.0,-0.21821789030852146,-0.22360679774997902,-0.21822382667336193,-0.22360679563325775,True
5_gurcay2015_gurcay2015_task_6_47184.0,5_gurcay2015,10,0.4378999999999681,gurcay2015_task_6_47184.0,33000.0,32600.090000000004,1,gurcay2015,28000.0,25000000.0,21160828.008100037,5000.0,4600.090000000004,-0.21822629725552903,-0.21822145292885262,-0.2196022602161027,-0.2194924742759495,False
5_gurcay2015_gurcay2015_task_7_43.0,5_gurcay2015,10,0.4551999999999662,gurcay2015_task_7_43.0,119.1,149.9,1,gurcay2015,50.0,4774.8099999999995,9980.010000000002,69.1,99.9,4.32635029915684,-0.21478062931138092,4.071104861591154,-0.11627617271465478,True
5_gurcay2015_gurcay2015_task_8_236.0,5_gurcay2015,10,0.4423999999999676,gurcay2015_task_8_236.0,337.5,263.5,1,gurcay2015,200.0,18906.25,4032.25,137.5,63.5,0.5722318219789103,-0.24777873020180566,0.7597958875115762,-0.027301087436271087,False
5_gurcay2015_gurcay2015_task_9_16.4,5_gurcay2015,10,0.46609999999996504,gurcay2015_task_9_16.4,16.0,21.0,1,gurcay2015,20.0,16.0,1.0,4.0,1.0,-0.5119454240756702,-0.8658575783166119,-0.7812800411139226,-1.4848673976616718,False
5_gurcay2015_gurcay2015_task_10_7.08,5_gurcay2015,10,0.4347999999999684,gurcay2015_task_10_7.08,7.3,9.4,1,gurcay2015,20.0,161.29,112.36,12.7,10.6,1.3539441553028808,0.8384144618679481,1.201247187725581,0.867667936937926,False
5_gurcay2015_gurcay2015_task_11_2.7,5_gurcay2015,10,0.3460999999999782,gurcay2015_task_11_2.7,2.5,8.68,1,gurcay2015,5.0,6.25,13.542399999999997,2.5,3.6799999999999997,-0.21782578766814623,-0.1261648893770104,0.019856827418928292,0.24444666320724023,True
